wdpaid|name|the_geom
555579827|Päivävuoma|0101000020E6100000DFA186A6B33635403A2F14D12BA95040
555579829|Rappomyran|0101000020E6100000E2BD50B995EE3440A8388B3A0A985040
555579831|Stora Nassa|0101000020E6100000FDB731AE123A3340709B94E2C0BA4D40
555579836|Rogen|0101000020E6100000DFF6A177EDCD284010734CFA212D4F40
555579913|Mandra - Poda|0101000020E6100000E682AEA1DE5C3B400CFEEEF274344540
555579914|Tsentralen Balkan|0101000020E61000009724DFECF9DF3840ECE51B97925E4540
555579915|Rila|0101000020E610000044543CBF1A903740442C0A441A0D4540
555579918|Xeros Potamos|0101000020E6100000280FC5F76A4C40407C4FC15B4C654140
555579920|Ethniko Dasiko Parko Troodous|0101000020E61000005D0D6475457140408CC261E85F774140
555579930|Lahemaa|0101000020E6100000519CAC2E4E003A408088DF4A9FCA4D40
555579931|Koorunõmme|0101000020E610000018B6515C5124364014F942F6B13F4D40
555579932|Suursoo-Leidissoo|0101000020E610000056CD4A892CF9374020C2FCD80E904D40
555579933|Käntu-Kastja|0101000020E61000002D4E85768C1238405C6C69C16D624D40
555579942|Küdema lahe|0101000020E61000002420B8E28545364064B7E17A0B444D40
555579945|Tagamõisa|0101000020E6100000F376AC8A28E9354024EF697C563C4D40
555580012|Uk-Puisto-Sompio-Kemihaara|0101000020E6100000228CB4EF25063C403CB12583CA095140
555580013|Viiankiaapa|0101000020E61000009632BCF90FC93A40B213520F35E25040
555579947|Vilsandi|0101000020E61000009587EF2237E63540DC9BC600ED2C4D40
555579970|Tulliniemen linnustonsuojelualue|0101000020E6100000405B9DE0ADD83640A418763E9AE84D40
555579972|Rumala - Kuvaja - Oudonrimmet|0101000020E6100000B8A088EB0FA93A4080871A06B5155040
555580014|Sota-Aapa|0101000020E6100000CF8338B5F1203B4056588B4AC8125140
555579948|Meenikunno|0101000020E61000008261966C28553B40C8C34019DBF84C40
555579949|Puhatu|0101000020E610000010083E555FB63B407414FAAFBF924D40
555579950|Agusalu|0101000020E610000087A654A964853B40880E3502F88A4D40
555579951|Endla|0101000020E61000005DB2BFB5252E3A40D08946DCBB6E4D40
555579952|Kasti lahe|0101000020E610000080A5DB73AA9E364058739A216F1C4D40
555579969|Inkoon saaristo|0101000020E6100000CE14E79D0B113840D89BE8C519F94D40
555579974|Talaskankaan alue|0101000020E6100000309DB7E6211E3B40180947DFB0FE4F40
555579975|Käsivarren Erämaa|0101000020E6100000F603145931BB354010BF7B17E4375140
555579976|Pallas-Ounastunturi|0101000020E610000003682841A6D1374008E9CCB74A095140
555579986|Puljun Erämaa|0101000020E61000009848E14C58AC3840EABD5011EE155140
555580015|Kilsiaapa-Ristivuoma|0101000020E6100000BECA09A7F7D4384008ADF582B5955040
555583152|Archbold|0101000020E6100000E5B6927ACD5754C0D03960AD932A3B40
555579989|Loukisen Latvasuot|0101000020E6100000E0678ECF8FB4394054563C903DF25040
555579991|Teuravuoma-Kivijärvenvuoma|0101000020E6100000ED0920EB1E1938408AC05A4D88D55040
555579992|Naatsukka-Aapa|0101000020E6100000CAFC3B098EE03940B2623670E30C5140
555579994|Luiron suot|0101000020E610000082D71597D89A3B403284AEDA3BCF5040
555579995|Tollovuoma-Silmäsvuoma-Mustaoja-Nunaravuoma|0101000020E6100000CE3CC89D664F394098B82EFF18E55040
555579997|Mustarinnan Tunturi|0101000020E6100000C08410416EB73B40BAD9EDED45955040
555580016|Suuripään alue|0101000020E6100000548C2A9B29F03840A2C63207257F5040
555580018|Kaldoaivin Erämaa|0101000020E61000004BDF148ADAF43B400029ED847C685140
555583055|Hatton-Rockall Basin|0101000020E6100000FEE3A5858D6530C0A8EC7A2A860B4D40
555580021|Kevo|0101000020E61000001C4CB421EAAA3A400231565CCB655140
555580024|Pomokaira|0101000020E6100000461F0793C3233A40C41C6BB65AFA5040
555580032|Koitelainen|0101000020E61000002D4C2E0C0B1E3B401A2745CB94F05040
555580033|Kivijärvi|0101000020E6100000C20EB4DA702A3940F09B56D256994F40
555580035|Nuuksio|0101000020E6100000D010C0B278793840DCFEF0BBF5274E40
555580036|Kemihaaran suot|0101000020E610000084705BADF0A93B402E1702375DC45040
555580043|Söderskärin ja Långörenin saaristo|0101000020E6100000CC029EE782A1394054EC6A8A11124E40
555580044|Pernajanlahtien ja Pernajan saariston merensuojelualue|0101000020E6100000EC391363733A3A40D0CC994884274E40
555580048|Haapakeidas|0101000020E61000006C11DEAA58FA35406045BF836DFD4E40
555583056|North-east Faroe-Shetland Channel|0101000020E61000007EC8D676AD3AE1BF0CE9349BDF654F40
555580056|Seilin saaristo|0101000020E6100000521CDC4BD1F0354044EFA62BBD1E4E40
555580060|Pooskerin saaristo|0101000020E610000007ADE911047935404C46B32473E04E40
555580061|Gummandooran saaristo|0101000020E6100000420770AC0B5D3540281004A269D64E40
555580062|Kokemäenjoen suisto|0101000020E6100000F624789110A7354058150A13F1C84E40
555580063|Uudenkaupungin saaristo|0101000020E61000007AE025A18A0C354048225044F9724E40
555580065|Luvian saaristo|0101000020E610000016CB788B815435405C36C6FD30B44E40
555586292|Ferris Mountains|0101000020E6100000CAABB8B94BD45AC0D854766426244540
555583057|Norwegian Boundary Sediment Plain|0101000020E61000008E5A86F96A77FB3F34DDBC220C0E4D40
555583058|Rosemary Bank Seamount|0101000020E6100000BE64BCB92C3B24C0AC1C58D00C9F4D40
555580075|Pyhäjärvi|0101000020E61000005201AFDA1A4D36408483E1BC957F4E40
555583059|The Barra Fan and Hebrides Terrace Seamount|0101000020E6100000C43E5F79377F23C070B90290EE4D4C40
555580083|Torronsuo|0101000020E61000007E052D7B7F8F3740FCDE3457CF5E4E40
555583060|Turbot Bank|0101000020E61000000A421E2E6441ECBF1497943C30B24C40
555583061|West Shetland Shelf|0101000020E610000031E6AE5DA8FF12C06CE3105DAFCA4D40
555580090|Itäisen Suomenlahden saaristo ja vedet|0101000020E6100000703FD24C5FD43A40D010FB62012A4E40
555583160|Lignumvitae Key|0101000020E61000004E5E82A7F72B54C0F897876D47E93840
555580138|Ruunaa|0101000020E6100000728A47CB17A33E40907D1C7C4AB34F40
555580127|Sorsaveden saaristo|0101000020E61000001BCD9B061D8E3B40A0DF3188443D4F40
555580128|Suvasveden saaristot|0101000020E610000072C45ADFD72C3C4008E91F6DD14F4F40
555586304|San Rafael Reef|0101000020E61000009A4E3C6BA5A25BC090DDF5D475654340
555580129|Juojärven saaristo|0101000020E61000002ABF51D634943C4058334418365D4F40
555580130|Konnevesi-Kalaja-Niinivuori|0101000020E61000004024ED38B0883A4028CBB832B34B4F40
555580131|Keski-Kallaveden saaristo|0101000020E6100000164B86F68FD63B40BCE6201822664F40
555580132|Älänne|0101000020E610000042FD054F861F3C40EC2519E823BF4F40
555580133|Tiilikan alue|0101000020E61000006D7EA5A036513C406C5DBB38DAD14F40
555586323|Lower Deschutes|0101000020E6100000B0CFDDE1AF375EC0201D3F3DFEC34640
555580136|Koitajoen alue|0101000020E610000096445B1D6F533F408CF778C8E4824F40
555580146|Levaneva|0101000020E6100000583BAD308E1836406CAA599AAD634F40
555580165|Merenkurkun saaristo|0101000020E6100000C46A745A09643540904E8AE7B0AF4F40
555580152|Södra Stadsfjärden-Söderfjärden-Öjen|0101000020E6100000C844A218699335408CA106BAB3804F40
555580161|Luodon saaristo|0101000020E61000003E74AB551097364098F00294A2E84F40
555580162|Uudenkaarlepyyn saaristo|0101000020E61000007B46212EF9633640747E84E0BFCF4F40
555580163|Närpiön saaristo|0101000020E610000098A8E294CD0F35401CF121D139464F40
555580164|Kristiinankaupungin saaristo|0101000020E610000046575806724F3540B4129139CD1E4F40
555580187|Kolima|0101000020E610000077C5CDD2A4BF394058165B94DBA54F40
555580188|Haapasuo-Syysniemi-Rutajärvi-Kivijärvi|0101000020E6100000329CBB1EAC013A4030A4F031BCF64E40
555580189|Suonteen pohjoisosa|0101000020E6100000F2CBC30BB8483A40D06B7A2A69E24E40
555580192|Suonteen eteläosa|0101000020E610000054E73759C5813A40D8D33C24B5D44E40
555580194|Edessalo-Haukkasalo|0101000020E6100000163975F247623940142AE7E11DDF4E40
555580198|Isojärvi-Arvajanreitti|0101000020E61000009623FC825FFA3840200F571DA5DA4E40
555580208|Rahjan saaristo|0101000020E6100000FAE7F032D3983740AA29D262880B5040
555583104|Tumauini|0101000020E6100000C22C46E6B2825E4040B49DD05A5A3140
555580220|Pilvineva|0101000020E6100000F6160A9C5D0038407CAD793278BE4F40
555580226|Haapaveden lintuvedet ja suot|0101000020E6100000447B11D26D5F3940207441310D0E5040
555580238|Isosuo - Kivisuo|0101000020E6100000F2E680AF03CD3C40869A3137356F5040
555580240|Etelä-Kuusamon metsät|0101000020E6100000C2FCCEBFDCFF3C40A6BB8440776C5040
555580231|Veneneva-Pelso|0101000020E6100000C8DED79249363A402095A51AD91D5040
555580233|Sukerijärvi|0101000020E6100000B1B4F13D47E93C403646C1DFA1975040
555583105|Bire Kapatuos|0101000020E6100000042809C07ADD3B40201A3ED35F7D1240
555580242|Kitka|0101000020E610000078346A7AF2503C40F0175B2497835040
555580244|Oulanka|0101000020E610000012D6BCBD6E383D40ECF527F169985040
555580255|Kuusisuo-Hattusuo|0101000020E61000006E367EDFEF863A4022CD45072A4D5040
555580245|Liminganlahti|0101000020E6100000AAB1B953E03939402CE8EFD8613A5040
555580326|Saltholm og omliggende hav|0101000020E61000005EC63450D188294048995B2E16D34B40
555580247|Muojärvi|0101000020E61000002E9AE63A81A63D402CCB4871B97B5040
555583106|Fanyikang|0101000020E610000092E596C38F1D3F40E030A855C5F02240
555580259|Maaselkä|0101000020E61000005A655ED03CCD3B4026B0DC4C81675040
555580446|Valli del Cismon - Vanoi: Monte Coppolo|0101000020E6100000EC583EF973722740D8B5E9816F094740
555580263|Litokaira|0101000020E61000000CDF604BB53F3A404012854FD06E5040
555580265|Hirvisuo|0101000020E6100000E8D0B952CA3A3A40E00774B4374F5040
555580268|Syöte|0101000020E61000006E08D86553AD3B406C4F9CB8F9725040
555580270|Olvassuo|0101000020E6100000A163640D72313B4000BB1D2B62485040
555580457|Colli Euganei - Monte Lozzo - Monte Ricco|0101000020E61000007EB69162975F2740CC648B5336A74640
555586921|Mudhole|0101000020E6100000179EFBFE2F6A52C0D0D1D583ED224440
555580272|Revonneva-Ruonneva|0101000020E6100000D0384084CB173940C68DC1AE292E5040
555580277|Salmitunturi - Rääpysjärvi|0101000020E610000090C8263D24373C401E680184E66F5040
555580288|Oros Olympos|0101000020E6100000A3AC24B36165364058B8CEF44F0D4440
555580279|Säippäsuo-Kivisuo|0101000020E6100000D8EBE16903C73A4068FA44EF2B2F5040
555580300|Dytikes Kai Voreioanatolikes Aktes Zakynthou|0101000020E61000001048BEBB78A63440D03CE8950FE54240
555580301|Oropedio Folois|0101000020E6100000A220A6B3AAAF354010BC26B340E54240
555580459|Dolomiti Friulane|0101000020E610000028FD998D831B2940A8A9CDBB2E294740
555586922|Waters off New Jersey|0101000020E6100000EC6C48A0E25352C02431FAA4CFDC4340
555580303|Skyros: Oros Kochylas|0101000020E61000007CAA3EF8459D38402C34AC56C46A4340
555580304|Oros Parnitha|0101000020E6100000B216684CE9BB374074311C2840154340
555580306|Voreia Karpathos Kai Saria Kai Paraktia Thalassia Zoni|0101000020E6100000DD073EFCAD383B402860FB69C6E94140
555580307|Folegandros Anatoliki Mechri Dytiki Sikino Kai Thalassia Zoni|0101000020E61000008DC56E8DA2133940B83C2540DD514240
555580282|Räkäsuo|0101000020E61000004B480A482B483A40087338166B385040
555580461|Laguna di Marano e Grado|0101000020E6100000CC921E42A4772A40AC0405F746DD4640
555580285|Juortanansalon alue|0101000020E61000007A01353C5FDC3D40A6C1485D12255040
555580286|Elimyssalon alue|0101000020E6100000F2B269453F613E40DAD506EF770C5040
555580467|Fiume Po da Rio Boriacco a Bosco Ospizio|0101000020E61000004A7F5B273E8623400099BCBF098C4640
555580291|Koryfes Orous Grammos|0101000020E61000003A4A245FC5D93440181B44EFBD2C4440
555580292|Ori Varnounta|0101000020E61000004E7FFDA43E3435406CE9CC08126C4440
555580293|Ethnikos Drymos Prespon|0101000020E6100000A2E3C61B63123540642DBA3958624440
555580295|Koryfes Orous Smolikas|0101000020E6100000088AA3A14BED3440103BD78D7D0A4440
555580296|Oros Lakmos (Peristeri)|0101000020E610000010BF2805421F3540806E9A716CD44340
555580297|Limni Ioanninon|0101000020E61000004AAECE3DCEE4344030D1B01DEED44340
555580310|Nisos Gyaros Kai Thalassia Zoni|0101000020E61000007618963EECB2384038F09A5FC6CD4240
555580311|Praviršulio Tyrelis|0101000020E610000061F05432177337401C047B8B28C44B40
555580315|Biržų giria|0101000020E6100000F2B860FEFAF33840685FC4D41C244C40
555580316|Šimonių giria|0101000020E610000027CD5681942D3940D4132490F4D34B40
555580317|Taujėnų - Užulėnio miškai|0101000020E6100000964EC90E2B94384044FF942FAAB04B40
555580318|Asvejos ežerynas|0101000020E6100000D223BE2A53973940805A2B9860844B40
555580313|Kamanų pelkė|0101000020E61000009271318EF2A5364004F6D317B3244C40
555580329|Vestamager og havet syd for|0101000020E6100000C948D6EA6D0F29401C0662621ECB4B40
555580330|Maribosøerne|0101000020E6100000A245BF7754232740A08873B1C25E4B40
555580331|Almindingen; Ølene og Paradisbakkerne|0101000020E6100000E29303BED0BF2D4058EAB2352E8E4B40
555580334|Odense Fjord|0101000020E6100000656DC59762FE24404C3281AE1FBE4B40
555580603|Monte Coccovello - Monte Crivo - Monte Crive|0101000020E61000002205BA6FBA762F40ACB88A95F6034440
555580343|Stadil Fjord og Vest Stadil Fjord|0101000020E610000096AB5F547A5720401C41BE4C20184C40
555580610|Monte Iato; Kumeta, Maganoce e Pizzo Parrino|0101000020E6100000F048527B27982A40D8289D153FFB4240
555580611|Monte Matassaro; Monte Gradara e Monte Signora|0101000020E610000072A470F167592A4040BFA3BE13044340
555580348|Råbjerg Mile og Hulsig Hede|0101000020E6100000DF4BCDF52BD82440DC19F4B2C1D44C40
555580349|Sydlige Nordsø|0101000020E61000006F5E444705E31D40C0A0AA81C7AC4B40
555580350|Orsiera Rocciavré|0101000020E6100000E21DA6F1988F1C40CC0490355E874640
555580353|Val Troncea|0101000020E61000000675A51A7EF41B40088FAD09577C4640
555580359|Alpi Veglia e Devero - Monte Giove|0101000020E61000003A6A52D03974204024A9B07FC2264740
555580404|Parco Naturale dello Sciliar - Catinaccio|0101000020E6100000821B52567A262740984797A1CB3E4740
555580433|Monte Baldo Ovest|0101000020E6100000496435FB47A425407089EE89F0DD4640
555580434|Monti Lessini - Pasubio - Piccole Dolomiti Vicentine|0101000020E61000003AD7B6CE136226406C0A2C3914E04640
555580364|Val Grande|0101000020E61000007CFB431F82E32040D44F2BFE0F064740
555580373|Alpi Marittime|0101000020E6100000B4844ECA645E1D40041A64E6D0194640
555580374|Gruppo del Monviso e Bosco dell'Alevè|0101000020E61000009BF78A515F5D1C404C08558BC4524640
555580376|Parco Nazionale del Gran Paradiso|0101000020E6100000FF890C21CD611D40C4263C5231C54640
555580379|Ambienti glaciali del Gruppo del Monte Rosa|0101000020E610000048DDD6FE7C111F406842C0B2B6F34640
555580383|Disgrazia - Sissone|0101000020E610000056CF9BA63E842340D4DDCE5B28254740
555580384|Monte di Scerscen - Ghiacciai di Scerscen - Monte Motta|0101000020E6100000CD41D5EC28DA234058FAE05482294740
555580385|Val di Togno - Pizzo Scalino|0101000020E61000001058B0473DDB2340E4D8311D961E4740
555580400|Lacines - Catena del Monteneve nel Parco Naturale Gruppo di Tessa|0101000020E6100000C6766FB9E73326405874EFA4AF684740
555580401|Parco Naturale Vedrette di Ries - Aurina|0101000020E6100000904E44F92A38284064D98E7449784740
555580402|Valle di Funes - Sas De Putia - Rasciesa nel Parco Naturale Puez-Odle|0101000020E610000099B7DEC2D060274008E14DFB294D4740
555580407|Alpe di Cavallaccio nel Parco Nazionale dello Stelvio|0101000020E610000011B94CDF8905254060BD01086D4F4740
555580408|Ortles - Monte Madaccio nel Parco Nazionale dello Stelvio|0101000020E6100000358F172B780A254008F5ABA8DD434740
555580409|Parco Naturale Monte Corno|0101000020E610000048097EF2E3862640A856344AF5234740
555580410|Parco Naturale Fanes - Senes - Braies|0101000020E610000092DE6F23F5002840BCF1DC5299514740
555580411|Ultimo - Solda nel Parco Nazionale dello Stelvio|0101000020E6100000CB8CDD3F9E9B2540F0468944BE424740
555587044|Marine Reserve|0101000020E6100000064ECD83D4DB5640D0A95140417E3540
555580437|Monte Baldo Est|0101000020E6100000D995579CF7B72540C8C34D439DD04640
555580439|Altopiano dei Sette Comuni|0101000020E6100000FB9C0DB9E1E026409C80BE4B2EF94640
555580440|Massiccio del Grappa|0101000020E61000005FD8A3D212A2274038E4A7F748F24640
555580441|Pale di San Martino: Focobon; Pape - San Lucano, Agner - Croda Granda|0101000020E61000002C2ECB6BEACE2740C801B44D54254740
555580469|Monte Ventasso|0101000020E610000020491FA8DB9424401C40701628314640
555580470|Monte Acuto; Alpe di Succiso|0101000020E6100000B6F7AE48A7632440A0E84550A92B4640
555580471|Val d'Ozola; Monte Cusna|0101000020E61000005238FD964FC024402C157D40AB264640
555580472|Monte la Nuda; Cima Belfiore, Passo del Cerreto|0101000020E610000036E8C6CA678F24400CA8DA55E5274640
555580454|Grave e Zone umide della Brenta|0101000020E6100000A2916D09FC8527407C3BB2F4ECCD4640
555580478|Biotopi e Ripristini ambientali di Medicina e Molinella|0101000020E6100000DC0D30960265274034454B4E68474640
555580463|Foce dell'Isonzo - Isola della Cona|0101000020E6100000B3EB177D4B092B40985F967B23E14640
555580479|Biotopi e Ripristini ambientali di Bentivoglio; S. Pietro in Casale, Malalbergo e Baricella|0101000020E610000060AB904438E42640D8C4D29237584640
555580480|Sacca di Goro; Po di Goro, Valle Dindona, Foce del Po di Volano|0101000020E6100000803F9594F59528400C39DED32B6E4640
555580475|Abetina Reale; Alta Val Dolo|0101000020E61000003AE9A862F8E62440C03B7328A6214640
555580476|Gessi Bolognesi; Calanchi dell'Abbadessa|0101000020E6100000CAE6A73C9CD0264064460B4C1E364640
555580482|Valle Bertuzzi; Valle Porticino - Canneviè|0101000020E6100000160E55CAA7702840683C1131B6644640
555580539|Laguna di Orbetello|0101000020E610000089BCD8DA986D2640AC630A4DE73A4540
555580540|Monte Oliveto Maggiore e Crete di Asciano|0101000020E6100000EE7BD37278192740F0AA20D6A0944540
555580496|Valli di Argenta|0101000020E610000019A17D5A93A3274088DBED5C534B4640
555580542|Monte Argentario; Isolotto di Porto Ercole e Argentarola|0101000020E6100000CE8ECA8D574C26403C6521E6C4334540
555580494|Alpesigola; Sasso Tignoso e Monte Cantiere|0101000020E61000002492E8106D2B2540FCC099281A204640
555580498|Valli di Comacchio|0101000020E610000006ACC63520582840783FC02A9C4F4640
555580499|Fiume Po da Stellata a Mesola e Cavo Napoleonico|0101000020E6100000D98B07FAE3E02640680A86A8FF704640
555580500|Vena del Gesso Romagnola|0101000020E6100000CE21CC07AF53274044632AC0C1204640
555580508|Monte Gemelli; Monte Guffone|0101000020E61000008829F2F3B1782740509F3B3334F34540
555580623|Golfo di Orosei|0101000020E61000000886C668DD322340E0E5FE6498144440
555580504|Corno alle Scale|0101000020E61000004B884B5A81B32540F4B4CEF5C6114640
555580505|Contrafforte Pliocenico|0101000020E610000019472DF2959F26408418A5747E2C4640
555580624|Monti del Gennargentu|0101000020E6100000D8145D682BA422406CC57075C0F94340
555580625|Crinale dell'Appennino parmense|0101000020E6100000124D72B2EF052440504372A4E6344640
555580626|Monte Cimone; Libro Aperto, Lago di Pratignano|0101000020E6100000C29B88C131712540DCCC4F4ECD144640
555580630|Rupi e Gessi della Valmarecchia|0101000020E61000004965F914C788284074D5436EC5F34540
555580631|Medio Taro|0101000020E6100000E4E2856543592440D86D7377DE5E4640
555580512|Foresta di Campigna; Foresta la Lama, Monte Falco|0101000020E61000008EAAA7030D8E274088D1413E58ED4540
555580525|Selva Pisana|0101000020E610000078F0B7802EA024407021276AEEDA4540
555580634|Capanne di Marcarolo|0101000020E6100000305368DC938F2140B06DB7B5E9464640
555580530|Monte Capanne e promontorio dell'Enfola|0101000020E6100000E4D705731A5124403C48FAB46A624540
555580531|Complesso di Monterufoli|0101000020E6100000FADA764D928F2540287575A6B4A04540
555580534|Alto corso del Fiume Fiora|0101000020E610000000D19FA4B54127409C02939AE4574540
555580544|Monti Sibillini (versante umbro)|0101000020E6100000FC1D60F7905D2A4060624C97F1684540
555580635|Aree delle risorgive di Viarolo; Bacini di Torrile, Fascia golenale del Po|0101000020E6100000B67E5E9762A32440ACBA39C20D774640
555580548|Serre del Burano|0101000020E6100000DDA2423E8A082940848EC7C0C5C14540
555580638|Foresta del Cansiglio|0101000020E61000001D36660F3DCD284084EA9D79150A4740
555580639|Gruppo Antelao - Marmarole - Sorapis|0101000020E6100000E4F9DA8E0D8E2840944EAFF72F404740
555580640|Civetta - Cime di San Sebastiano|0101000020E61000004E5D491D1A17284088DCCA878A2D4740
555580559|Monte Tancia e Monte Pizzuto|0101000020E61000009AD7F1F22E742940806D1146232E4540
555587625|Kermajärven luonnonsuojelualue|0101000020E610000096E9292240C53C40C47ADD6E5E384F40
555587626|Pihlajaveden luonnonsuojelualue|0101000020E6100000CCA1598BF6E53C40A0B1736392DD4E40
555580572|Massiccio del Monte Cairo (aree sommitali)|0101000020E61000000209637C007F2B4094245B0CE7C84440
555580573|Monti Simbruini|0101000020E6100000EAE876A93CB62A401484239C04F84440
555580647|Monte Labbro e alta valle dell'Albegna|0101000020E6100000D375D958BB002740B0D499392C644540
555580648|Pascoli montani e cespuglieti del Pratomagno|0101000020E6100000C8016804623C2740143F0665B9D34540
555580585|Fondali marini di Punta Campanella e Capri|0101000020E61000008667F03C96E52C40BCEB4EDFE14D4440
555580596|Stagni e Saline di Punta della Contessa|0101000020E61000005252C48CA41032408073E7452A514440
555580597|Murgia Alta|0101000020E6100000E697DB52BD76304084D09302B0764440
555580594|Massiccio del Monte Eremita|0101000020E610000080FA64B059AE2E40881ADF937E5D4440
555580595|Area delle Gravine|0101000020E6100000E79F12C476DC304014BA0B34E24D4440
555580598|Litorale di Gallipoli e Isola S. Andrea|0101000020E6100000B266E16BFBFE314064635BFCA9FC4340
555580606|Gravine di Matera|0101000020E6100000AB49BB35C4AC304070BBCA5966504440
555580607|Foresta Gallipoli - Cognato|0101000020E6100000BC217A1B281F304078759B9897444440
555580616|Valle del Bove|0101000020E6100000F8E9D99BBA182E406C9D555F70DD4240
555580618|Sciare di Roccazzo della Bandiera|0101000020E61000002723A8D86FC82D408825BD9382E24240
555580620|Arcipelago La Maddalena|0101000020E6100000CCD7855804E422405CB1B7E8F2974440
555580621|Supramonte di Oliena; Orgosolo e Urzulei - Su Sercone|0101000020E6100000FB25A7B621EC224094F807F7AE184440
555580637|Monte Rondinaio; Monte Giovo|0101000020E6100000C41279807F1225409452054D12174640
555580642|Dolomiti di Ampezzo|0101000020E6100000D00590E3AD2A2840C491ECF05B4C4740
555580655|Monti dell'Uccellina|0101000020E610000042C158955A392640646FE335204F4540
555580656|Crete dell'Orcia e del Formone|0101000020E610000058B4CF3CEC7B2740A801D911457B4540
555580659|Lago S. Giuliano e Timmari|0101000020E61000007D21D4DCE6783040D0B3C145EB4F4440
555580662|Parco marino di S. Maria di Castellabate|0101000020E6100000C6D3182D35CB2D402C6EB350C9214440
555580663|Parco marino di Punta degli Infreschi|0101000020E6100000CE3E4C7C0DF02E40341BA36311034440
555580664|Dolomiti Feltrine e Bellunesi|0101000020E61000004400BD13EC17284078C1DD4F69174740
555580669|Augstroze|0101000020E61000001AF94A1AF703394068A387CFADC44C40
555580685|Raznas nacionalais parks|0101000020E6100000BC25C024108D3B40D0FF2C7CAE234C40
555580672|Krustkalnu dabas rezervats|0101000020E610000031C7CCC9DE263A40B8A43AEF0F604C40
555580673|Kemeru nacionalais parks|0101000020E61000009EEB7392467F3740E000A0E8CC754C40
555580674|Sliteres nacionalais parks|0101000020E61000007C5204606370364058F5D39BEBD74C40
555580675|Piejura|0101000020E610000076889DEEC3F437401CF416C3A0814C40
555580676|Abavas senleja|0101000020E610000046F2CB1A5BC73640806E70A873854C40
555580677|Gaujas nacionalais parks|0101000020E61000008433D22521143940580C00BD5FA64C40
555580678|Ziemelu purvi|0101000020E6100000826CAA7FAFE53840C4F12C7618F94C40
555580694|Stompaku purvi|0101000020E610000060428EC16F743B40043D31DEDB8D4C40
555580679|Silene|0101000020E61000002F4652A38BBB3A4048B0551509DB4B40
555580681|Engures ezers|0101000020E610000048DE159E7D1B374080EEFD408BA04C40
555580682|Teicu dabas rezervats|0101000020E61000004CC4BB234B853A40C80D0527B34F4C40
555580683|Pape|0101000020E610000064395BF79C0D354008F146280E174C40
555580686|Sauka|0101000020E61000008EC32C1D6680394010AC1D1128214C40
555583109|Nimule Buffer Zone|0101000020E6100000617C7AC924FE3F404098E3DDDD5D0D40
555580688|Salacas ieleja|0101000020E610000032FEFEC109C73840F4747E5C6BEB4C40
555580689|Kuja|0101000020E610000066A79B56885D3A40649EFF055F6F4C40
555580690|Dvietes paliene|0101000020E6100000F4506266373C3A400C2E02420F084C40
555580691|Zvardes mezi|0101000020E6100000E003D3D0159B3640643F47F507404C40
555580692|Vecumu mezi|0101000020E610000082328420C7CE3B409477F67EAB9F4C40
555580696|Orlovas (Erglu) purvs|0101000020E6100000C60DB3C910663B4004CA1BD7D4804C40
555580699|Ventas ieleja|0101000020E6100000B214FF5BB7F73540C01138DA9D814C40
555580701|Liepajas ezers|0101000020E6100000C4A77CECD20D354074E57EB71B3A4C40
555580705|Klesniku purvs|0101000020E610000012F1D14B0DFB3B40DCC531886B514C40
555580706|Babites ezers|0101000020E6100000317AC43898BA3740C48D377334754C40
555580717|Uzava|0101000020E610000066C8F6D3D9693540ACE744F2FD9A4C40
555580716|Abeli|0101000020E6100000FAEFBFC3ECF7394070349E7AD7334C40
555580710|Lielais Pelecares purvs|0101000020E6100000A67995C03F8D3A40BC70511465404C40
555580713|Stiklu purvi|0101000020E610000007CB020A334B3640FC1600C46CA94C40
555580715|Lielais un Pemmes purvs|0101000020E6100000721995DF7FD03840B846DE885AB04C40
555580756|Vestiena|0101000020E6100000C273BA09A2ED3940BCDD835E9F6F4C40
555580720|Ovisi|0101000020E61000001CE1F09D56E2354010B6E2CC63CB4C40
555580721|Mezole|0101000020E6100000A67BBC23AEFA3940483D8DE66EA94C40
555580724|Ances purvi un mezi|0101000020E61000009C1C2C4DC2163640DCC6B7FB65CB4C40
555580726|Zvarde|0101000020E61000005A1F00BD93B536408CE0C86E4C464C40
555580735|Sedas purvs|0101000020E6100000D2DB095363C439407463A7B076D94C40
555580767|Prepirineu Central català|0101000020E6100000CD4A0B4B55AEFA3F60E81981EC244540
555580768|Aiguamolls de l'Alt Empordà|0101000020E61000000D0748B5303B0940584735299B184540
555580771|Doñana|0101000020E61000006C61D6CAB09919C0CCE84CE9DF874240
555580747|Lubana mitrajs|0101000020E61000004CFECD3597EC3A40580E1683846F4C40
555580748|Veclaicene|0101000020E610000094B98D1E13ED3A4070CE19A221C74C40
555580749|Vecpiebalga|0101000020E6100000FE3E838B35CE3940C86E2F6E05864C40
555580751|Augszeme|0101000020E610000050789109E24D3A40701BD2EA5CE84B40
555580752|Augsdaugava|0101000020E6100000CCC4E3232E0B3B409CC6583BC4ED4B40
555580754|Ziemelgauja|0101000020E61000009E4FC0CD91773940E0C9A1C495C54C40
555580784|Zámolyi-medence|0101000020E61000008EC5C84E3C703240304F074F94AB4740
555580785|Szigetköz|0101000020E6100000822DB01050823140F8EC831056EE4740
555580750|Adazi|0101000020E610000070B0DFC5966F38405CD0F2DEE6954C40
555580759|Puszcza Białowieska|0101000020E6100000FE6F82DF79C83740F46087DB28614A40
